date,Livraison,Suivi colis,Expédition colis,Tarif colis,Envoi colis,Livraison express,Livraison domicile,Délai livraison,Retard livraison,Service de livraison,Point relais,colis
2021-11-19,72,58,0,59,44,33,56,72,51,40,69,75
2021-11-20,75,41,0,58,34,21,75,38,0,40,76,60
2021-11-21,65,20,37,41,54,22,81,18,0,0,41,35
2021-11-22,70,59,0,77,62,40,82,29,38,16,78,74
2021-11-23,74,60,35,77,68,26,58,43,36,47,76,77
2021-11-24,72,61,21,74,61,39,46,40,65,41,76,75
2021-11-25,74,54,19,50,47,23,67,38,44,0,68,72
2021-11-26,80,47,23,72,58,33,54,38,40,23,67,68
2021-11-27,84,42,0,65,65,54,72,34,0,0,70,66
2021-11-28,84,23,0,76,46,13,76,18,0,36,45,41
2021-11-29,76,51,0,59,58,50,76,24,0,0,86,72
2021-11-30,76,73,0,54,65,62,67,52,95,62,76,82
2021-12-01,83,65,0,76,54,14,66,29,42,21,71,75
2021-12-02,82,71,0,62,62,46,57,36,82,34,84,81
2021-12-03,90,73,29,79,54,46,92,36,55,100,82,83
2021-12-04,94,52,19,60,61,32,80,16,96,18,85,74
2021-12-05,81,29,0,60,62,42,76,65,45,24,57,54
2021-12-06,84,72,0,79,70,7,82,53,22,0,82,89
2021-12-07,88,79,0,100,87,50,62,57,88,24,100,95
2021-12-08,86,80,0,59,67,44,63,49,67,47,84,90
2021-12-09,89,78,0,56,71,47,62,40,39,0,75,93
2021-12-10,89,77,0,50,63,21,77,39,31,0,86,86
2021-12-11,85,63,0,77,59,72,64,63,44,0,93,77
2021-12-12,76,34,0,43,66,33,53,25,38,0,44,47
2021-12-13,82,71,21,81,100,58,64,55,77,18,97,86
2021-12-14,79,83,0,54,59,50,63,39,0,58,90,91
2021-12-15,89,85,19,65,82,70,89,63,45,55,81,97
2021-12-16,88,81,0,80,82,44,67,50,76,25,83,97
2021-12-17,90,85,0,84,65,73,82,31,32,0,92,96
2021-12-18,88,73,0,78,79,45,79,67,0,0,85,86
2021-12-19,93,40,0,43,65,78,86,27,0,0,53,55
2021-12-20,97,93,0,93,71,61,76,53,43,0,95,96
2021-12-21,99,95,0,82,62,75,96,90,0,0,95,100
2021-12-22,100,100,100,48,59,69,90,15,32,27,78,98
2021-12-23,93,97,0,49,72,81,76,33,47,76,83,99
2021-12-24,70,68,0,16,38,100,50,0,56,23,62,69
2021-12-25,72,29,0,32,39,26,57,20,0,0,32,34
2021-12-26,60,35,0,41,45,22,56,24,0,38,47,47
2021-12-27,67,95,0,86,100,56,70,64,27,22,97,100
2021-12-28,64,91,46,100,68,0,61,27,28,0,99,99
2021-12-29,68,85,0,0,66,78,65,49,18,21,88,100
2021-12-30,72,87,87,47,80,93,76,14,26,17,91,97
2021-12-31,53,69,0,29,61,29,71,0,0,0,74,69
2022-01-01,61,24,0,22,20,40,71,32,29,23,30,34
2022-01-02,66,29,0,67,52,89,89,26,16,0,46,47
2022-01-03,68,73,0,69,71,39,81,29,43,22,84,90
2022-01-04,67,81,0,50,61,59,88,35,20,32,86,91
2022-01-05,68,100,0,54,82,50,79,0,60,0,89,97
2022-01-06,58,85,0,21,63,34,56,48,18,0,69,88
2022-01-07,74,94,87,45,65,0,76,29,50,44,85,97
2022-01-08,75,57,0,20,78,34,84,20,20,47,71,77
2022-01-09,58,40,0,71,63,70,58,28,0,0,56,54
2022-01-10,60,86,0,62,61,27,64,42,50,23,100,94
2022-01-11,67,80,0,61,76,30,66,23,31,50,98,92
2022-01-12,70,91,25,75,69,65,62,29,35,32,81,93
2022-01-13,69,89,0,58,59,37,57,36,39,34,82,96
2022-01-14,62,89,0,92,53,21,59,44,30,0,68,92
2022-01-15,66,59,0,65,55,59,51,24,17,0,69,75
2022-01-16,64,39,0,55,57,32,63,0,0,0,50,49
2022-01-17,65,80,0,53,74,39,56,0,31,23,86,84
2022-01-18,62,85,30,46,55,96,64,12,78,26,74,89
2022-01-19,69,85,29,46,71,33,45,49,57,26,77,89
2022-01-20,62,86,0,54,37,73,61,16,34,25,69,85
2022-01-21,67,88,0,49,61,46,73,31,0,13,80,86
2022-01-22,64,57,34,58,69,41,55,31,0,34,76,70
2022-01-23,68,31,0,38,52,21,65,16,0,0,43,45
2022-01-24,69,78,0,31,75,33,65,59,27,16,79,88
2022-01-25,66,83,0,38,50,63,61,32,15,13,83,88
2022-01-26,55,76,0,45,78,28,54,18,85,43,75,83
2022-01-27,67,77,39,57,60,53,73,38,63,0,70,83
2022-01-28,70,83,0,33,63,19,69,31,0,20,80,87
2022-01-29,71,55,57,42,54,68,66,0,15,0,79,64
2022-01-30,58,28,0,51,65,37,57,20,0,0,42,45
2022-01-31,65,82,100,52,81,56,60,35,0,51,86,90
2022-02-01,68,84,0,45,62,43,68,39,41,34,92,88
2022-02-02,65,73,0,45,52,34,62,51,53,29,75,85
2022-02-03,68,80,0,63,72,29,57,24,66,28,79,90
2022-02-04,66,77,0,49,52,48,69,0,100,17,75,85
2022-02-05,70,54,31,55,55,40,80,47,19,0,68,63
2022-02-06,77,30,0,81,37,48,69,58,15,56,40,44
2022-02-07,66,75,0,46,48,40,61,39,19,11,74,77
2022-02-08,73,87,0,68,77,43,63,53,29,46,76,91
2022-02-09,72,96,28,58,70,48,75,16,54,78,82,89
2022-02-10,70,84,58,58,58,51,68,30,21,19,76,81
2022-02-11,82,81,87,45,57,26,69,53,0,51,84,84
2022-02-12,78,61,71,54,59,13,98,22,0,28,81,72
2022-02-13,85,29,0,18,41,42,85,31,22,0,53,44
2022-02-14,100,74,0,57,56,100,100,24,0,18,79,80
2022-02-15,66,75,26,59,45,37,52,42,21,9,70,79
2022-02-16,65,80,0,52,54,62,59,28,0,27,83,80
2022-02-17,65,76,0,43,74,59,65,49,34,28,82,79
2022-02-18,63,64,0,65,61,46,44,0,16,41,64,73
2022-02-19,64,46,36,46,46,36,68,21,62,10,67,62
2022-02-20,63,29,0,53,73,12,69,41,16,21,42,40
2022-02-21,62,73,0,60,59,44,65,25,13,0,80,76
2022-02-22,64,72,24,77,69,45,65,42,0,13,76,75
2022-02-23,62,69,0,48,61,64,57,37,0,9,68,75
2022-02-24,54,61,0,33,51,35,55,17,27,21,62,65
2022-02-25,65,65,0,63,55,40,68,36,19,0,73,69
2022-02-26,62,47,21,22,36,18,64,28,18,48,69,58
2022-02-27,66,35,0,52,50,0,55,12,26,0,43,43
2022-02-28,66,78,32,60,79,26,78,49,13,12,78,77
2022-03-01,67,75,0,46,61,26,70,41,20,35,76,79
2022-03-02,66,67,31,37,52,52,63,44,45,22,77,73
2022-03-03,71,69,0,64,56,36,66,59,21,37,77,79
2022-03-04,73,72,0,49,62,48,70,17,21,17,70,76
2022-03-05,90,57,0,47,48,45,88,41,22,42,66,65
2022-03-06,71,23,0,46,36,39,59,13,26,100,46,41
2022-03-07,71,67,0,51,57,77,57,26,60,32,84,74
2022-03-08,71,81,0,44,61,57,62,57,26,30,77,84
2022-03-09,64,73,0,18,72,21,65,24,24,45,76,79
2022-03-10,66,79,0,49,54,45,61,28,36,41,76,77
2022-03-11,66,62,25,47,50,21,56,11,16,23,81,71
2022-03-12,65,48,0,36,54,37,60,29,37,16,66,61
2022-03-13,65,27,35,47,61,33,63,35,0,0,45,41
2022-03-14,62,64,0,72,53,23,56,24,16,25,79,73
2022-03-15,62,75,0,49,58,33,50,41,31,0,70,83
2022-03-16,64,76,0,31,54,38,65,100,61,24,79,81
2022-03-17,64,77,0,44,78,43,55,48,84,33,76,78
2022-03-18,64,60,23,42,55,50,63,44,53,45,63,75
2022-03-19,63,47,0,32,59,40,51,15,34,14,67,61
2022-03-20,58,21,0,34,42,53,52,18,39,0,41,39
2022-03-21,63,71,0,50,71,28,45,39,22,21,79,79
2022-03-22,59,70,0,43,59,50,46,32,40,14,76,75
2022-03-23,57,73,0,43,78,30,61,41,28,15,73,75
2022-03-24,56,65,0,56,50,68,58,21,35,0,76,75
2022-03-25,60,71,0,45,49,53,58,21,0,0,70,71
2022-03-26,59,43,0,27,48,18,63,47,12,25,66,57
2022-03-27,76,22,50,42,69,30,58,45,44,25,47,38
2022-03-28,77,54,0,60,80,68,53,29,17,55,65,72
2022-03-29,74,63,0,44,84,45,52,58,20,22,71,70
2022-03-30,84,69,75,73,78,49,77,40,67,55,78,78
2022-03-31,87,73,55,58,73,70,83,53,41,14,91,74
2022-04-01,94,60,0,79,63,44,87,57,29,30,81,71
2022-04-02,86,47,0,52,56,57,100,46,0,18,70,63
2022-04-03,86,24,0,90,57,39,76,17,35,36,46,45
2022-04-04,84,66,40,52,100,65,70,69,50,50,85,74
2022-04-05,81,76,0,48,74,45,68,26,39,38,83,77
2022-04-06,83,82,0,59,87,50,71,91,61,19,82,84
2022-04-07,78,79,0,50,77,40,56,53,55,74,80,79
2022-04-08,88,84,70,52,71,46,63,61,48,24,80,83
2022-04-09,84,50,0,65,53,23,82,34,25,18,80,68
2022-04-10,66,27,0,39,48,38,48,35,23,12,35,39
2022-04-11,74,77,0,100,76,50,59,67,40,56,85,82
2022-04-12,76,87,0,67,66,20,61,70,48,48,87,92
2022-04-13,83,98,0,59,57,61,65,92,27,38,93,94
2022-04-14,77,87,0,47,80,67,57,48,12,36,76,83
2022-04-15,79,77,0,59,57,32,62,24,34,22,78,83
2022-04-16,79,51,0,50,51,54,73,33,32,0,81,68
2022-04-17,69,29,0,29,32,41,44,28,40,0,32,34
2022-04-18,74,42,42,52,46,45,67,12,29,37,43,46
2022-04-19,76,68,64,48,62,52,59,59,55,33,92,84
2022-04-20,80,95,0,80,93,30,66,44,14,28,92,88
2022-04-21,75,80,0,57,66,40,59,50,40,18,77,83
2022-04-22,72,74,51,57,74,37,51,37,36,0,81,79
2022-04-23,77,53,0,55,48,44,72,34,18,35,74,64
2022-04-24,60,26,29,19,51,31,49,0,0,84,42,38
2022-04-25,74,78,62,86,74,0,65,68,53,29,100,85
2022-04-26,80,74,0,56,79,54,55,63,60,27,79,80
2022-04-27,78,84,0,40,81,23,62,40,40,24,79,88
2022-04-28,77,74,30,42,62,51,64,28,58,22,70,78
2022-04-29,84,74,40,53,49,33,61,53,33,47,73,75
2022-04-30,79,51,0,47,65,34,71,28,32,0,73,68
2022-05-01,75,21,48,40,46,42,63,15,30,42,42,38
2022-05-02,76,58,0,53,59,53,63,64,62,0,94,73
2022-05-03,81,86,0,56,85,52,57,55,76,0,87,85
2022-05-04,77,74,74,45,48,25,54,60,35,60,80,75
2022-05-05,87,81,0,98,78,56,81,54,34,28,78,86
2022-05-06,78,85,0,16,71,32,47,72,26,55,78,86
2022-05-07,80,57,0,0,48,38,67,25,0,25,78,67
2022-05-08,80,30,0,33,76,42,63,42,34,30,42,50
2022-05-09,82,76,0,76,84,43,48,85,62,0,88,86
2022-05-10,77,81,100,74,87,52,59,47,57,46,98,92
2022-05-11,74,81,0,50,74,59,57,54,49,31,84,85
2022-05-12,75,91,48,60,53,45,63,100,37,69,81,91
2022-05-13,83,77,0,68,61,58,63,29,81,0,99,85
2022-05-14,68,62,46,43,44,25,55,28,0,0,72,72
2022-05-15,64,33,0,19,50,12,54,0,0,0,45,43
2022-05-16,72,72,0,66,72,43,43,43,52,59,85,82
2022-05-17,73,76,0,58,64,16,60,32,78,35,80,80
2022-05-18,78,92,65,64,76,33,52,30,52,15,83,94
2022-05-19,73,84,0,42,56,42,49,62,25,27,90,87
2022-05-20,78,70,72,40,69,85,58,75,40,18,75,80
2022-05-21,73,44,0,42,35,55,54,24,30,0,74,67
2022-05-22,71,32,0,75,61,0,50,25,0,0,38,41
2022-05-23,71,70,0,55,71,53,57,37,26,49,81,81
2022-05-24,79,78,0,38,80,53,65,64,33,0,89,86
2022-05-25,84,74,0,45,75,49,58,23,45,19,81,83
2022-05-26,90,48,69,41,48,42,78,0,0,0,46,51
2022-05-27,100,75,0,49,51,43,86,0,40,26,89,84
2022-05-28,100,51,0,25,41,59,82,36,25,0,62,67
2022-05-29,95,31,0,44,59,50,68,21,0,0,44,46
2022-05-30,75,72,52,51,76,50,61,42,41,18,91,88
2022-05-31,74,75,45,49,78,29,58,78,0,0,88,87
2022-06-01,77,75,0,59,49,52,56,56,60,47,83,86
2022-06-02,72,78,54,26,62,33,58,44,50,46,79,81
2022-06-03,72,67,47,31,69,60,57,57,49,24,75,74
2022-06-04,74,46,0,47,43,28,69,45,0,21,78,67
2022-06-05,77,22,0,24,49,0,67,0,0,36,39,36
2022-06-06,72,35,0,43,55,43,55,54,0,17,63,52
2022-06-07,72,100,0,29,74,22,76,49,51,87,83,95
2022-06-08,76,84,0,55,51,57,50,23,43,0,82,89
2022-06-09,76,99,0,48,47,48,59,54,56,32,85,100
2022-06-10,76,88,0,34,55,71,67,51,90,20,88,91
2022-06-11,70,73,0,39,37,59,55,52,30,38,74,81
2022-06-12,69,31,85,43,37,62,41,46,43,35,35,41
2022-06-13,73,90,0,68,81,65,62,48,53,31,90,90
2022-06-14,79,88,36,64,56,69,54,60,49,35,89,87
2022-06-15,76,95,0,22,72,100,63,54,0,41,87,99
2022-06-16,76,91,0,45,65,41,59,63,94,100,80,93
2022-06-17,81,90,0,13,63,27,54,57,0,32,91,88
2022-06-18,78,61,51,53,41,51,67,33,0,60,72,70
2022-06-19,67,29,0,30,26,34,56,24,0,58,35,39
2022-06-20,71,72,31,70,71,43,54,51,100,21,87,81
2022-06-21,69,76,0,61,47,64,49,66,28,39,78,82
2022-06-22,76,81,51,46,48,53,59,31,59,21,81,79
2022-06-23,82,75,0,55,57,53,56,44,34,42,83,78
2022-06-24,73,71,0,22,49,29,63,38,43,27,79,78
2022-06-25,80,53,0,57,47,66,68,39,0,29,74,65
2022-06-26,73,18,0,30,46,24,63,62,35,0,31,39
2022-06-27,85,59,0,56,48,30,77,17,36,31,70,75
2022-06-28,84,73,33,48,44,33,84,61,44,28,65,76
2022-06-29,87,64,0,67,51,43,81,62,19,0,66,76
2022-06-30,87,71,0,49,74,32,79,36,34,72,63,74
2022-07-01,92,68,21,42,48,43,77,54,49,100,63,74
2022-07-02,94,42,0,53,49,31,73,0,22,0,69,68
2022-07-03,83,23,0,36,48,28,92,60,0,30,36,40
2022-07-04,92,71,0,37,61,35,75,24,31,37,71,81
2022-07-05,94,80,0,47,69,28,83,49,25,46,69,86
2022-07-06,95,87,0,62,60,41,81,20,18,39,75,93
2022-07-07,94,77,27,33,57,27,85,38,57,46,64,88
2022-07-08,86,74,69,10,56,12,65,35,32,0,71,81
2022-07-09,81,56,41,44,33,23,88,19,0,39,71,71
2022-07-10,82,37,0,61,38,52,91,28,21,0,34,47
2022-07-11,93,83,0,29,53,25,78,41,16,23,75,86
2022-07-12,91,89,0,29,66,48,56,41,39,0,80,95
2022-07-13,92,89,0,42,43,70,72,73,12,0,74,91
2022-07-14,83,41,0,11,50,49,72,24,17,0,39,51
2022-07-15,89,98,0,16,60,84,67,60,38,0,72,98
2022-07-16,96,66,0,20,41,63,77,40,32,0,76,79
2022-07-17,77,40,0,42,27,35,75,40,31,51,31,46
2022-07-18,91,89,58,40,62,23,70,48,33,25,74,95
2022-07-19,92,99,0,27,49,38,78,100,45,72,74,99
2022-07-20,89,96,30,48,64,50,63,0,14,73,69,90
2022-07-21,96,100,0,97,55,24,66,47,30,66,77,98
2022-07-22,90,83,0,49,57,36,67,39,77,22,69,90
2022-07-23,80,54,26,29,34,33,58,31,21,23,64,70
2022-07-24,83,26,36,34,48,0,76,50,19,29,35,43
2022-07-25,94,75,0,28,64,21,61,57,23,31,79,86
2022-07-26,87,89,0,61,70,14,83,24,15,24,76,96
2022-07-27,94,82,0,35,56,46,72,43,31,24,67,91
2022-07-28,87,82,0,29,57,22,62,65,53,0,71,88
2022-07-29,91,63,0,16,52,18,95,0,50,0,72,78
2022-07-30,81,48,36,0,31,0,91,23,44,28,62,59
2022-07-31,85,21,20,12,42,33,77,54,0,0,39,38
2022-08-01,91,60,0,55,49,26,88,77,15,0,83,80
2022-08-02,94,78,0,36,65,48,72,42,23,33,91,88
2022-08-03,95,71,0,32,47,23,79,55,37,0,80,87
2022-08-04,95,71,0,32,68,31,68,46,33,28,86,89
2022-08-05,100,84,0,44,57,54,86,52,32,32,81,88
2022-08-06,81,48,100,28,45,30,78,38,46,22,65,70
2022-08-07,80,32,0,31,30,0,76,41,22,0,35,44
2022-08-08,94,75,0,64,100,37,82,71,0,0,100,99
2022-08-09,93,89,0,69,62,25,84,55,29,32,93,100
2022-08-10,91,75,0,45,65,30,100,41,21,51,83,85
2022-08-11,95,90,0,27,58,29,91,74,100,51,84,93
2022-08-12,89,74,0,53,59,24,72,48,63,39,78,90
2022-08-13,73,50,0,24,48,26,82,42,39,0,58,65
2022-08-14,82,25,0,10,35,28,95,0,0,42,33,36
2022-08-15,83,35,0,49,53,61,71,45,27,0,45,52
2022-08-16,86,72,0,31,82,34,91,60,30,41,98,93
2022-08-17,93,78,0,81,52,20,89,28,45,58,98,96
2022-08-18,87,89,0,34,67,23,68,25,28,64,80,96
2022-08-19,94,83,22,58,73,25,72,70,85,62,94,99
2022-08-20,89,58,0,17,46,24,79,40,31,36,77,79
2022-08-21,77,30,0,57,52,27,75,38,0,0,38,44
2022-08-22,85,74,0,52,70,31,65,62,0,36,94,87
2022-08-23,88,73,0,58,69,23,73,53,56,55,83,91
2022-08-24,89,81,0,24,42,16,87,56,29,44,83,90
2022-08-25,87,75,0,59,67,25,66,53,74,60,78,88
2022-08-26,88,73,0,48,52,43,60,20,48,42,86,89
2022-08-27,81,47,0,44,72,19,70,48,40,30,68,68
2022-08-28,91,31,0,31,52,17,79,0,0,24,44,45
2022-08-29,87,70,0,57,68,30,68,71,36,0,91,89
2022-08-30,82,60,26,27,50,29,63,79,46,0,76,84
2022-08-31,89,63,0,100,66,24,77,38,51,31,78,86
2022-09-01,84,64,0,36,72,24,71,28,26,20,70,74
2022-09-02,87,67,26,29,53,36,74,47,36,0,70,78
2022-09-03,87,46,0,22,41,25,78,58,14,0,83,74
2022-09-04,76,29,0,36,50,17,69,24,26,48,36,42
2022-09-05,92,60,17,37,57,51,97,62,21,45,87,86
2022-09-06,84,70,0,63,56,30,75,35,31,0,76,82
2022-09-07,88,71,40,68,56,26,83,18,46,43,73,87
2022-09-08,78,68,0,39,33,29,67,25,36,35,68,83
2022-09-09,81,64,0,42,55,18,63,53,0,72,72,79
2022-09-10,83,50,0,49,40,14,67,42,62,0,78,79
2022-09-11,71,23,0,66,59,12,71,37,0,44,45,43
2022-09-12,77,63,0,44,73,16,50,59,34,39,86,85
2022-09-13,84,78,0,26,52,30,68,49,56,34,83,91
2022-09-14,88,72,0,21,57,100,81,48,19,41,74,86
2022-09-15,81,69,0,37,58,37,55,56,24,50,66,84
2022-09-16,82,74,0,55,46,16,69,24,35,35,72,84
2022-09-17,76,49,0,51,53,21,73,47,56,45,73,79
2022-09-18,76,30,0,40,29,19,83,34,18,0,48,48
2022-09-19,84,71,17,52,65,33,70,43,32,55,90,94
2022-09-20,75,76,0,40,54,28,58,42,0,89,85,96
2022-09-21,82,68,17,26,66,42,64,37,0,0,85,87
2022-09-22,84,67,0,50,57,27,68,49,49,0,73,85
2022-09-23,75,58,0,14,27,23,73,38,0,0,72,74
2022-09-24,85,46,21,51,52,22,83,33,25,0,73,73
2022-09-25,68,15,0,52,64,21,62,49,60,0,48,31
2022-09-26,75,45,0,21,43,51,51,66,50,37,81,64
2022-09-27,72,39,21,60,64,26,68,47,0,0,82,62
2022-09-28,75,38,63,53,54,23,81,44,27,46,89,60
2022-09-29,83,44,44,29,51,68,78,76,82,100,84,63
2022-09-30,80,43,0,24,57,41,85,30,30,75,86,60
2022-10-01,73,27,0,29,47,17,61,25,0,41,83,54
2022-10-02,79,13,0,51,53,30,83,0,16,0,50,34
2022-10-03,77,42,0,26,68,40,74,25,29,33,91,63
2022-10-04,78,42,26,23,71,51,49,32,0,57,92,66
2022-10-05,81,43,0,45,57,76,74,74,46,19,88,63
2022-10-06,72,45,0,59,43,46,73,51,48,27,78,59
2022-10-07,84,41,0,19,36,20,94,46,15,0,74,58
2022-10-08,82,36,0,40,51,30,73,0,48,0,77,55
2022-10-09,70,19,30,46,55,27,71,45,52,0,54,30
2022-10-10,78,48,0,50,58,39,80,37,68,38,88,63
2022-10-11,77,49,0,73,58,70,73,35,39,36,89,64
2022-10-12,85,70,0,48,70,50,77,93,82,81,91,70
2022-10-13,81,61,28,61,51,25,67,14,62,31,75,66
2022-10-14,74,48,0,27,30,46,69,39,38,36,79,62
2022-10-15,80,38,0,37,46,45,65,0,0,0,72,52
2022-10-16,67,20,0,42,46,26,84,17,0,40,39,32
2022-10-17,74,50,0,25,66,59,77,42,0,65,83,63
2022-10-18,71,49,0,39,46,32,66,48,35,0,71,59
2022-10-19,76,53,25,27,53,35,55,59,22,62,72,63
2022-10-20,74,43,0,47,52,40,63,74,42,40,65,56
2022-10-21,69,40,22,45,54,13,76,53,53,0,66,57
2022-10-22,72,32,0,31,41,23,63,25,0,0,72,51
2022-10-23,71,15,0,51,43,53,66,43,25,0,40,30
2022-10-24,72,46,0,57,56,37,61,50,17,53,74,56
2022-10-25,74,47,0,65,95,33,59,74,0,27,77,62
2022-10-26,69,47,0,80,58,73,51,73,0,0,67,59
2022-10-27,72,49,0,30,55,55,64,0,21,19,62,58
2022-10-28,75,46,0,71,41,53,72,77,39,0,76,56
2022-10-29,66,28,0,50,61,42,51,33,32,34,64,45
2022-10-30,64,13,0,56,41,19,58,30,0,74,36,30
2022-10-31,66,37,0,48,55,34,73,14,0,0,72,51
2022-11-01,73,22,56,46,40,42,66,28,18,0,41,35
2022-11-02,79,50,0,49,52,62,62,79,52,66,91,64
2022-11-03,73,47,0,34,51,21,64,32,21,54,71,61
2022-11-04,80,51,76,54,61,80,76,39,0,32,79,65
2022-11-05,76,36,0,48,39,30,69,23,31,45,80,59
2022-11-06,68,20,0,54,48,0,62,0,23,31,41,35
2022-11-07,78,49,0,37,69,52,65,84,24,58,83,66
2022-11-08,70,52,0,45,56,43,60,43,23,17,89,70
2022-11-09,71,53,0,52,48,91,58,40,47,28,74,63
2022-11-10,75,52,0,66,57,49,55,70,66,82,85,67
2022-11-11,75,33,0,50,51,48,64,29,29,61,56,44
2022-11-12,67,38,0,67,45,87,66,0,20,44,82,58
2022-11-13,73,26,32,42,48,61,82,36,23,0,39,42
2022-11-14,77,67,0,94,65,29,54,40,100,58,89,75
2022-11-15,78,70,0,53,74,52,62,94,43,46,87,77
2022-11-16,79,59,0,84,63,48,58,57,52,88,91,70
2022-11-17,84,62,0,50,73,22,64,19,37,68,69,74
2022-11-18,76,60,91,45,59,44,58,40,71,0,76,69
2022-11-19,82,42,0,59,46,38,72,0,45,78,92,61
2022-11-20,74,19,0,58,47,43,54,57,16,18,55,42
2022-11-21,77,56,0,44,61,44,63,32,61,0,83,71
2022-11-22,73,50,32,76,49,63,68,29,54,72,81,65
2022-11-23,78,55,0,48,49,31,65,40,45,0,69,64
2022-11-24,78,50,22,60,60,16,56,52,0,20,77,62
2022-11-25,84,55,0,67,57,46,63,46,41,0,71,64
2022-11-26,79,32,0,45,52,29,55,35,52,19,71,52
2022-11-27,80,19,0,51,45,31,53,49,0,21,50,36
2022-11-28,84,49,0,65,61,37,65,54,68,33,92,68
2022-11-29,85,66,0,89,68,37,63,46,37,49,84,76
2022-11-30,85,56,0,82,67,29,74,82,35,28,82,72
2022-12-01,86,65,0,42,52,32,57,40,83,32,78,70
2022-12-02,87,66,23,44,58,26,61,43,20,79,82,73
2022-12-03,91,46,0,30,42,44,59,30,35,29,88,66
2022-12-04,81,24,0,63,65,42,61,20,32,0,46,43
2022-12-05,88,59,0,92,87,37,89,60,57,42,100,79
2022-12-06,79,67,30,53,66,64,70,21,0,25,96,75
2022-12-07,87,71,100,71,68,71,72,82,63,38,92,81
2022-12-08,94,77,0,43,78,70,72,60,65,0,87,81
2022-12-09,87,78,0,94,47,36,56,34,37,38,73,80
2022-12-10,81,44,0,0,40,0,77,35,30,0,79,64
2022-12-11,89,36,0,71,86,32,77,67,15,0,60,52
2022-12-12,88,78,0,45,90,28,75,48,42,32,95,95
2022-12-13,91,79,0,57,74,52,74,90,91,57,86,86
2022-12-14,90,75,20,38,62,38,74,72,16,16,84,77
2022-12-15,97,88,0,100,87,46,88,86,31,46,88,89
2022-12-16,92,92,0,47,74,73,71,63,68,49,86,90
2022-12-17,97,64,0,48,77,48,77,37,73,86,88,78
2022-12-18,83,36,25,74,61,55,66,43,18,52,51,50
2022-12-19,98,94,0,66,100,58,100,100,65,34,89,99
2022-12-20,100,96,0,65,80,66,98,74,29,46,97,100
2022-12-21,97,100,0,29,78,100,79,33,78,31,91,98
2022-12-22,99,94,0,64,67,70,85,63,66,45,89,98
2022-12-23,87,87,0,32,43,56,79,53,43,0,88,84
2022-12-24,62,56,0,38,48,0,40,29,68,0,62,63
2022-12-25,55,44,0,0,53,42,47,40,0,0,33,49
2022-12-26,71,91,0,51,82,46,61,92,0,47,93,95
2022-12-27,72,96,0,72,80,78,72,31,20,33,91,94
2022-12-28,74,94,29,47,66,23,73,75,37,24,100,98
2022-12-29,69,89,0,87,100,59,60,54,44,21,88,91
2022-12-30,66,83,0,86,76,0,73,0,33,0,88,83
2022-12-31,56,60,0,47,44,0,47,47,0,40,66,68
2023-01-01,61,29,0,29,37,27,61,30,0,69,34,37
2023-01-02,67,79,0,71,67,60,67,19,40,36,92,88
2023-01-03,67,81,0,73,63,30,73,76,0,56,84,91
2023-01-04,63,78,0,63,49,24,67,67,48,58,75,83
2023-01-05,71,85,0,70,67,42,84,79,45,0,76,83
2023-01-06,70,73,0,67,63,21,80,92,21,38,71,84
2023-01-07,65,67,0,76,65,66,76,20,0,0,85,76
2023-01-08,69,41,51,0,66,0,82,55,34,0,41,55
2023-01-09,66,81,0,62,63,41,74,84,34,0,86,86
2023-01-10,66,79,35,46,47,20,77,54,28,58,79,83
2023-01-11,67,91,0,51,80,40,68,85,47,40,78,92
2023-01-12,62,93,35,88,49,34,68,41,41,33,80,83
2023-01-13,67,84,33,58,65,21,76,27,55,0,78,83
2023-01-14,73,65,0,55,72,33,83,95,62,21,84,79
2023-01-15,57,29,0,35,35,13,69,64,31,0,40,47
2023-01-16,70,86,0,51,61,56,69,67,33,33,86,89
2023-01-17,63,95,0,55,61,0,64,50,48,31,87,98
2023-01-18,66,100,0,62,52,100,64,50,48,22,79,98
2023-01-19,69,90,0,58,56,34,71,70,23,24,86,89
2023-01-20,65,85,0,74,74,35,63,47,52,0,79,83
2023-01-21,71,51,0,50,37,0,58,37,37,23,83,70
2023-01-22,61,28,0,46,39,24,68,29,53,0,49,43
2023-01-23,68,76,0,61,86,52,62,66,20,72,80,84
2023-01-24,65,82,0,28,59,71,68,42,71,21,88,90
2023-01-25,68,82,0,35,68,56,65,68,31,36,75,87
2023-01-26,68,76,0,57,59,41,66,48,75,53,79,81
2023-01-27,73,73,0,54,68,30,75,82,17,57,85,80
2023-01-28,73,50,0,37,48,42,76,47,0,100,81,71
2023-01-29,57,26,82,45,60,27,67,66,37,47,48,43
2023-01-30,70,64,0,45,85,44,75,92,84,41,77,81
2023-01-31,67,69,45,76,56,45,83,69,23,43,91,78
2023-02-01,70,76,0,74,57,41,67,44,41,37,86,84
2023-02-02,65,78,0,62,51,38,68,55,35,38,82,80
2023-02-03,72,77,0,40,52,11,71,21,53,0,86,77
2023-02-04,75,49,0,58,39,59,85,47,0,0,74,67
2023-02-05,65,31,69,47,33,0,71,27,27,0,40,39
2023-02-06,70,75,0,57,81,43,86,83,21,24,89,82
2023-02-07,74,86,0,51,54,55,69,100,77,0,87,87
2023-02-08,72,86,0,40,68,48,76,52,31,28,91,84
2023-02-09,70,100,0,65,36,51,64,88,56,84,88,100
2023-02-10,73,90,0,18,43,17,80,33,61,31,86,88
