numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07020;20210413090000;103350;100;1;150;3.100000;282.750000;277.550000;70;18000;2;0;mq;25;0;5500;30;20;14;103240;mq;mq;380;mq;mq;mq;mq;mq;mq;mq;5.000000;5.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;1.600000;mq;mq;mq;mq;2;0;5500;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20210413090000;103430;80;1;110;3.600000;279.250000;275.850000;79;11500;0;mq;mq;mq;0;mq;mq;mq;mq;102590;mq;mq;390;mq;mq;mq;mq;275.350000;mq;mq;6.000000;6.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07037;20210413090000;103430;80;1;80;3.500000;279.550000;271.350000;56;12190;0;mq;mq;mq;0;mq;mq;mq;mq;101530;mq;mq;470;mq;mq;mq;mq;274.050000;mq;mq;4.600000;5.100000;-10;mq;0.000000;mq;mq;0.000000;0.200000;0.200000;0.200000;2.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07072;20210413090000;103360;60;1;60;4.600000;279.250000;272.950000;64;19050;0;mq;mq;mq;0;mq;mq;mq;mq;102170;mq;mq;450;mq;mq;mq;mq;272.850000;mq;mq;6.900000;7.300000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.400000;0.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07110;20210413090000;103200;20;1;90;5.400000;283.150000;277.250000;67;58370;0;mq;mq;mq;0;mq;mq;mq;mq;101990;mq;mq;0;mq;mq;mq;mq;264.350000;mq;mq;7.900000;7.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07117;20210413090000;103270;80;1;90;5.000000;282.850000;277.050000;67;25000;2;0;mq;25;2;800;31;mq;mq;102550;mq;mq;120;mq;mq;mq;mq;mq;mq;mq;8.300000;8.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.200000;0.200000;0.200000;mq;mq;mq;mq;2;8;600;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20210413090000;103320;70;1;90;5.300000;281.250000;271.950000;52;12020;0;mq;mq;mq;0;mq;mq;mq;mq;102860;mq;mq;160;mq;mq;mq;mq;275.550000;mq;mq;7.600000;7.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07139;20210413090000;103380;60;1;60;3.600000;279.350000;273.850000;68;19320;0;mq;mq;mq;0;mq;mq;mq;mq;101570;mq;mq;310;mq;mq;mq;mq;279.750000;mq;mq;6.100000;6.100000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07149;20210413090000;103360;80;0;60;5.900000;280.050000;270.850000;52;8340;3;0;0;10;1;1250;31;20;10;102240;mq;mq;380;mq;mq;mq;mq;mq;mq;mq;8.500000;10.600000;-10;0;0.000000;0.000000;-30;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;1;8;1100;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07168;20210413090000;103240;70;1;40;4.800000;280.350000;273.350000;61;19990;0;mq;mq;mq;5;800;mq;mq;mq;101770;mq;mq;290;mq;mq;mq;mq;272.850000;mq;mq;9.700000;9.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;5;mq;750;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07181;20210413090000;103230;90;1;70;5.100000;277.550000;271.950000;67;23370;0;mq;mq;mq;1;800;mq;mq;mq;98990;mq;mq;320;mq;mq;mq;mq;275.850000;mq;mq;7.900000;9.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;1;mq;690;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07190;20210413090000;103210;60;1;30;3.600000;280.450000;273.450000;61;16320;0;mq;mq;75;6;800;mq;mq;mq;101340;mq;mq;390;mq;mq;mq;mq;274.550000;mq;mq;7.300000;7.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;1;mq;840;6;mq;1410;6;mq;1920;mq;mq;mq;
07207;20210413090000;103170;30;1;90;6.400000;282.650000;277.850000;72;25000;2;0;mq;40;1;800;31;20;12;102640;mq;mq;-40;mq;mq;mq;mq;mq;mq;mq;10.000000;13.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;8;800;3;0;6000;mq;mq;mq;mq;mq;mq;
07222;20210413090000;103200;50;1;70;5.700000;281.950000;272.850000;53;38320;0;mq;mq;mq;0;mq;mq;mq;mq;102880;mq;mq;30;mq;mq;mq;mq;270.050000;mq;mq;8.400000;9.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07240;20210413090000;103300;90;2;50;5.000000;278.050000;275.250000;82;7940;0;mq;mq;100;8;450;mq;mq;mq;101890;mq;mq;200;mq;mq;mq;mq;278.250000;mq;mq;8.400000;9.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;390;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07255;20210413090000;103180;80;2;30;3.300000;278.650000;275.150000;78;19840;0;mq;mq;mq;mq;mq;mq;mq;mq;101110;mq;mq;130;mq;mq;mq;mq;275.350000;mq;mq;5.600000;5.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20210413090000;103050;40;1;20;4.000000;280.350000;274.450000;66;19690;0;mq;mq;mq;2;800;mq;mq;mq;100250;mq;mq;190;mq;mq;mq;mq;279.750000;mq;mq;5.600000;6.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;2;mq;660;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07299;20210413090000;103120;40;1;350;5.000000;277.950000;274.450000;78;15000;3;2;2;90;7;450;38;mq;mq;99740;mq;mq;280;mq;mq;mq;mq;273.150000;mq;mq;8.200000;8.200000;-10;0;0.000000;0.000000;-30;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;5;8;420;7;6;1900;mq;mq;mq;mq;mq;mq;
07314;20210413090000;103080;30;1;70;4.400000;283.250000;276.950000;65;mq;3;0;mq;25;0;6500;30;20;12;102800;mq;mq;-70;mq;mq;mq;mq;mq;mq;mq;8.600000;10.100000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;0;6500;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07335;20210413090000;103160;40;1;40;3.600000;280.750000;274.350000;64;47930;0;mq;mq;mq;0;mq;mq;mq;mq;101670;mq;mq;60;mq;mq;mq;mq;275.150000;mq;mq;7.700000;7.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07434;20210413090000;102950;20;1;100;1.800000;281.550000;272.750000;54;35210;0;mq;mq;mq;0;mq;mq;mq;mq;98070;mq;mq;20;mq;mq;mq;mq;273.450000;mq;mq;4.100000;4.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07460;20210413090000;102970;0;0;350;2.300000;280.650000;271.450000;52;27260;0;mq;mq;90;7;1750;mq;mq;mq;98990;mq;mq;110;mq;mq;mq;mq;269.250000;mq;mq;4.200000;4.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;7;mq;1740;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07471;20210413090000;mq;0;5;30;6.700000;278.350000;269.550000;53;19950;0;mq;mq;75;6;1250;mq;mq;mq;92890;92500;867;150;mq;mq;mq;mq;269.850000;mq;mq;10.700000;13.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;6;mq;1080;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07481;20210413090000;102820;-40;7;360;7.400000;281.250000;271.450000;50;35000;1;0;0;0;0;mq;30;20;10;99880;mq;mq;170;mq;mq;mq;mq;mq;mq;mq;9.900000;10.200000;-10;0;0.000000;0.000000;-30;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07510;20210413090000;102950;0;0;90;5.700000;284.050000;272.250000;44;19900;0;mq;mq;mq;0;mq;mq;mq;mq;102360;mq;mq;-110;mq;mq;mq;mq;269.350000;mq;mq;8.000000;8.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07535;20210413090000;102940;20;1;30;3.900000;281.950000;271.550000;48;20000;0;mq;mq;mq;0;mq;mq;mq;mq;99750;mq;mq;40;mq;mq;mq;mq;276.650000;mq;mq;6.600000;7.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07558;20210413090000;102610;0;5;20;8.100000;279.850000;267.150000;40;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;94140;mq;mq;120;mq;mq;mq;mq;272.250000;mq;mq;11.400000;13.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20210413090000;102510;-50;8;30;10.500000;282.750000;271.950000;47;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;101600;mq;mq;170;mq;mq;mq;mq;277.850000;mq;mq;17.100000;17.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20210413090000;mq;40;8;170;2.100000;281.150000;266.250000;34;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;91720;mq;mq;240;mq;271.050000;mq;282.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20210413090000;102840;-30;8;70;6.100000;283.650000;272.250000;45;55670;0;mq;mq;mq;0;mq;mq;mq;mq;102110;mq;mq;-180;mq;mq;mq;mq;270.550000;mq;mq;7.900000;9.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07621;20210413090000;102720;10;1;70;4.000000;282.350000;273.250000;53;27870;0;mq;mq;mq;1;7380;mq;mq;mq;98330;mq;mq;-150;mq;mq;mq;mq;276.250000;mq;mq;8.000000;8.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;7380;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07627;20210413090000;102770;-20;8;100;1.300000;282.650000;270.950000;44;20000;0;mq;mq;mq;0;mq;mq;mq;mq;97780;mq;mq;-100;mq;mq;mq;mq;273.350000;mq;mq;2.500000;3.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07630;20210413090000;102880;0;0;90;3.200000;282.850000;271.450000;45;26110;0;mq;mq;mq;0;mq;mq;mq;mq;101040;mq;mq;-80;mq;mq;mq;mq;271.050000;mq;mq;5.200000;5.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07643;20210413090000;102510;0;4;360;9.200000;286.350000;268.650000;29;41230;0;mq;mq;mq;0;mq;mq;mq;mq;102410;mq;mq;190;mq;mq;mq;mq;276.050000;mq;mq;14.400000;16.400000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07650;20210413090000;102110;80;3;330;7.800000;285.450000;269.650000;33;17800;0;mq;mq;mq;1;250;mq;mq;mq;101720;mq;mq;210;mq;mq;mq;mq;278.950000;mq;mq;12.600000;15.500000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;240;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07661;20210413090000;mq;mq;mq;70;1.400000;mq;mq;mq;40000;2;0;mq;0;0;mq;30;20;10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;2.900000;8.200000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20210413090000;101850;150;3;110;3.000000;287.350000;282.350000;72;50000;3;0;0;10;1;800;38;20;10;101540;mq;mq;380;mq;mq;mq;mq;280.750000;mq;mq;4.000000;4.100000;-10;1;0.000000;mq;mq;0.000000;0.200000;0.200000;0.200000;3.000000;mq;mq;mq;mq;1;8;900;1;6;1200;mq;mq;mq;mq;mq;mq;
07747;20210413090000;102690;30;1;350;3.900000;286.450000;265.750000;23;60000;0;mq;mq;mq;0;mq;mq;mq;mq;102150;mq;mq;150;mq;mq;mq;mq;273.650000;mq;mq;6.900000;9.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07761;20210413090000;101880;80;3;230;3.400000;288.250000;282.850000;70;35040;0;mq;mq;mq;4;1250;mq;mq;mq;101770;mq;mq;120;mq;mq;mq;mq;282.250000;mq;mq;5.200000;5.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;5.900000;mq;mq;mq;mq;4;mq;1410;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07790;20210413090000;101780;150;3;320;6.100000;288.150000;274.950000;41;38170;0;mq;mq;mq;3;2760;mq;mq;mq;101640;mq;mq;230;mq;mq;mq;mq;279.550000;mq;mq;11.400000;12.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;3.800000;mq;mq;mq;mq;3;mq;2760;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61968;20210413090000;101220;90;8;90;4.100000;304.750000;297.150000;64;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101180;mq;mq;-50;mq;297.050000;mq;305.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;20.200000;20.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20210413090000;101710;80;8;150;10.600000;301.750000;294.750000;66;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101640;mq;mq;-90;mq;298.950000;mq;303.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20210413090000;101380;160;8;110;5.700000;304.550000;297.950000;68;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101290;mq;mq;-20;mq;301.150000;mq;304.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20210413090000;101560;-180;8;90;8.500000;303.150000;295.350000;63;19740;0;mq;mq;mq;2;800;mq;mq;mq;101410;mq;mq;-40;mq;mq;mq;mq;mq;mq;mq;11.700000;12.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;27.800000;mq;mq;mq;mq;2;mq;900;mq;9;mq;mq;mq;mq;mq;mq;mq;
61996;20210413090000;100640;250;6;310;13.800000;291.750000;290.250000;91;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100300;mq;mq;-1110;mq;289.350000;mq;293.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.200000;0.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20210413090000;101120;220;8;330;15.000000;278.850000;276.550000;85;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99340;mq;mq;490;mq;276.150000;mq;279.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20210413090000;100110;160;3;240;12.900000;278.550000;273.150000;68;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99740;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;20.100000;-10;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
71805;20210413090000;100380;-110;5;30;6.800000;277.050000;276.750000;98;4000;61;6;6;100;8;150;35;mq;mq;100290;mq;mq;-490;mq;mq;mq;mq;276.750000;mq;mq;9.000000;11.300000;-10;2;0.000000;0.000000;-30;0.600000;2.200000;2.400000;3.200000;3.200000;mq;mq;mq;mq;8;7;160;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78890;20210413090000;101210;20;5;110;5.800000;299.550000;296.650000;84;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100890;mq;mq;-70;mq;298.550000;mq;302.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78894;20210413090000;101200;50;5;140;2.400000;298.650000;295.750000;84;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100690;mq;mq;-130;mq;296.650000;mq;304.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20210413090000;101250;-20;5;120;4.600000;297.050000;296.050000;94;16780;mq;mq;mq;mq;mq;mq;mq;mq;mq;101160;mq;mq;-40;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.200000;3.000000;15.100000;15.100000;15.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78922;20210413090000;101250;10;5;170;7.400000;299.450000;296.750000;85;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100810;mq;mq;10;mq;297.350000;mq;301.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;2.800000;15.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20210413090000;101240;-20;5;110;0.900000;296.350000;295.550000;95;mq;0;mq;mq;mq;1;450;mq;mq;mq;101150;mq;mq;40;mq;mq;mq;mq;mq;mq;mq;1.300000;2.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;1.000000;mq;mq;mq;mq;mq;1;mq;540;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81401;20210413090000;101130;60;3;0;0.000000;297.550000;297.250000;98;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101070;mq;mq;40;mq;296.150000;mq;305.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;2.400000;12.600000;12.600000;12.600000;12.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20210413090000;101140;30;2;230;1.400000;297.750000;297.050000;96;5970;63;mq;mq;100;7;450;mq;mq;mq;101050;mq;mq;40;mq;mq;mq;mq;298.350000;mq;mq;2.300000;4.200000;-10;mq;mq;mq;mq;24.400000;51.600000;52.800000;53.200000;53.200000;mq;mq;mq;mq;5;mq;510;7;mq;690;7;mq;1050;mq;8;mq;
81408;20210413090000;101120;30;3;0;0.000000;297.850000;297.850000;100;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101040;mq;mq;70;mq;296.750000;mq;306.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;2.600000;2.600000;2.600000;2.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20210413090000;101170;0;5;40;0.800000;297.250000;297.050000;99;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99950;mq;mq;10;mq;296.750000;mq;306.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.200000;0.200000;0.800000;0.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
89642;20210413090000;98830;-40;6;80;1.500000;260.250000;252.450000;48;15000;2;1;1;100;8;3500;30;25;60;98270;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;8;3;2400;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20210413120000;103320;-100;8;70;2.600000;283.450000;269.750000;38;46270;0;mq;mq;mq;2;1750;mq;mq;mq;102740;mq;mq;410;mq;mq;mq;mq;268.850000;mq;mq;5.100000;5.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;2;mq;1800;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07020;20210413120000;103340;-10;8;40;2.000000;284.150000;272.050000;43;18000;3;0;mq;40;0;6500;30;20;14;103230;mq;mq;330;mq;mq;mq;mq;mq;mq;mq;4.000000;4.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;1.600000;mq;mq;mq;mq;3;0;6500;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20210413120000;103340;-80;8;120;3.900000;282.750000;272.550000;49;15070;0;mq;mq;mq;0;mq;mq;mq;mq;102510;mq;mq;300;mq;mq;mq;mq;275.350000;mq;mq;6.800000;8.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;1.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07037;20210413120000;103340;-60;8;70;1.300000;282.850000;271.450000;45;18480;0;mq;mq;mq;3;1750;mq;mq;mq;101470;mq;mq;390;mq;mq;mq;mq;274.050000;mq;mq;5.700000;7.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.200000;0.200000;2.600000;mq;mq;mq;mq;3;mq;1500;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07072;20210413120000;103250;-100;8;20;3.600000;281.850000;271.950000;50;20000;0;mq;mq;mq;0;mq;mq;mq;mq;102070;mq;mq;320;mq;mq;mq;mq;272.850000;mq;mq;5.900000;8.400000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07110;20210413120000;103120;-60;8;100;4.500000;288.050000;276.250000;45;45880;0;mq;mq;90;7;1250;mq;mq;mq;101930;mq;mq;-90;mq;mq;mq;mq;264.350000;mq;mq;7.500000;8.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;7;mq;1380;7;mq;1560;mq;mq;mq;mq;mq;mq;
07117;20210413120000;103210;-50;8;70;5.700000;285.250000;273.650000;45;25000;2;1;1;25;0;8000;30;20;12;102500;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;9.800000;-10;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20210413120000;103220;-100;8;70;5.200000;284.050000;270.250000;38;17820;0;mq;mq;mq;0;mq;mq;mq;mq;102760;mq;mq;50;mq;mq;mq;mq;275.550000;mq;mq;9.300000;9.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07139;20210413120000;103260;-100;8;50;5.300000;281.950000;269.350000;41;20000;0;mq;mq;mq;0;mq;mq;mq;mq;101470;mq;mq;200;mq;mq;mq;mq;279.750000;mq;mq;9.300000;9.300000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07149;20210413120000;103270;-80;8;60;3.900000;282.750000;269.150000;38;30000;1;0;0;10;1;1750;31;20;10;102160;mq;mq;290;mq;mq;mq;mq;mq;mq;mq;7.200000;9.400000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;1;8;1600;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07168;20210413120000;103150;-70;8;40;3.500000;282.850000;272.050000;47;20000;0;mq;mq;mq;0;mq;mq;mq;mq;101700;mq;mq;180;mq;mq;mq;mq;272.850000;mq;mq;7.600000;8.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07181;20210413120000;103090;-70;8;10;5.200000;281.850000;269.950000;43;33150;0;mq;mq;mq;5;1750;mq;mq;mq;98920;mq;mq;230;mq;mq;mq;mq;276.450000;mq;mq;8.000000;8.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;5;mq;1560;mq;mq;mq;mq;mq;mq;mq;mq;mq;
