numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
61997;20210720210000;102560;160;1;260;4.500000;278.650000;275.250000;79;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100750;mq;mq;510;mq;278.050000;mq;283.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20210720210000;101780;40;1;290;10.800000;280.250000;275.950000;74;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101410;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;15.400000;-10;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
71805;20210720210000;101170;-30;5;240;3.400000;288.650000;288.450000;99;200;61;6;4;101;9;mq;62;61;60;101090;mq;mq;-620;mq;mq;mq;mq;288.750000;mq;mq;4.700000;9.700000;-10;2;0.000000;0.000000;-30;0.200000;0.600000;5.700000;5.700000;11.200000;mq;mq;mq;mq;9;59;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78890;20210720210000;101600;90;6;60;7.300000;301.950000;295.950000;70;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101280;mq;mq;-90;mq;298.850000;mq;304.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78894;20210720210000;101710;90;6;60;8.300000;303.450000;296.850000;68;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101200;mq;mq;-50;mq;299.450000;mq;305.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;1.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20210720210000;101630;-50;5;70;5.600000;303.550000;294.950000;60;38780;mq;mq;mq;mq;mq;mq;mq;mq;mq;101540;mq;mq;-60;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78922;20210720210000;101580;100;6;80;6.600000;301.650000;296.350000;73;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101140;mq;mq;-70;mq;298.950000;mq;303.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.400000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20210720210000;101520;-110;6;80;6.700000;302.250000;296.250000;70;27000;0;mq;mq;mq;mq;800;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81401;20210720210000;101150;100;1;310;1.200000;298.550000;297.650000;95;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101090;mq;mq;10;mq;296.250000;mq;306.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;5.400000;5.400000;5.400000;5.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20210720210000;101140;-90;5;80;3.800000;301.950000;297.550000;77;55230;0;mq;mq;mq;1;800;mq;mq;mq;101050;mq;mq;-30;mq;mq;mq;mq;299.850000;mq;mq;5.300000;6.700000;-10;mq;mq;mq;mq;0.000000;0.000000;13.700000;13.700000;13.700000;mq;mq;mq;mq;1;mq;690;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81408;20210720210000;101140;10;5;340;0.900000;299.850000;298.050000;90;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101060;mq;mq;20;mq;296.050000;mq;305.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;3.200000;3.400000;3.400000;3.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20210720210000;101060;110;5;30;1.400000;303.650000;296.550000;66;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99870;mq;mq;-50;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
89642;20210720210000;99220;-20;5;120;2.600000;246.550000;240.350000;53;15000;mq;mq;mq;0;mq;mq;mq;mq;mq;98630;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07005;20210721000000;102140;10;0;100;2.000000;291.750000;290.050000;90;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;101290;mq;mq;110;mq;mq;mq;mq;290.750000;mq;mq;2.500000;2.600000;-10;0;mq;mq;mq;0.000000;0.000000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20210721000000;102170;40;0;50;1.300000;292.150000;286.550000;70;21830;0;mq;mq;mq;0;mq;mq;mq;mq;101610;mq;mq;120;mq;mq;mq;mq;291.450000;mq;mq;2.400000;4.200000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07020;20210721000000;102100;20;0;120;3.600000;290.950000;284.750000;67;14000;2;0;mq;0;0;mq;30;20;10;101990;mq;mq;160;mq;mq;mq;mq;mq;mq;mq;4.300000;4.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20210721000000;102140;40;1;270;1.300000;290.050000;288.250000;89;25530;0;mq;mq;mq;0;mq;mq;mq;mq;101340;mq;mq;130;mq;mq;mq;mq;292.550000;mq;mq;1.800000;2.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07037;20210721000000;102150;40;1;70;2.600000;290.850000;288.850000;88;13750;0;mq;mq;mq;0;mq;mq;mq;mq;100360;mq;mq;130;mq;mq;mq;mq;293.550000;mq;mq;2.800000;3.500000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07072;20210721000000;102130;60;1;300;0.800000;287.550000;286.450000;93;12370;0;mq;mq;mq;0;mq;mq;mq;mq;100990;mq;mq;120;mq;mq;mq;mq;286.850000;mq;mq;1.300000;2.500000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07110;20210721000000;102070;50;2;80;1.600000;293.850000;289.050000;74;23210;0;mq;mq;mq;0;mq;mq;mq;mq;100920;mq;mq;220;mq;mq;mq;mq;289.750000;mq;mq;3.000000;3.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07117;20210721000000;102110;50;1;90;2.200000;292.550000;289.250000;81;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101430;mq;mq;220;mq;mq;mq;mq;mq;mq;mq;3.400000;3.500000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20210721000000;102020;70;2;60;3.200000;295.650000;290.150000;71;20070;0;mq;mq;mq;0;mq;mq;mq;mq;101590;mq;mq;190;mq;mq;mq;mq;293.150000;mq;mq;5.100000;7.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07139;20210721000000;102090;60;1;20;1.700000;292.050000;288.350000;79;20000;0;mq;mq;mq;0;mq;mq;mq;mq;100390;mq;mq;140;mq;mq;mq;mq;293.350000;mq;mq;2.100000;2.700000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07149;20210721000000;102090;30;1;70;1.700000;293.550000;287.450000;68;20000;2;0;0;0;0;mq;30;20;10;101030;mq;mq;140;mq;mq;mq;mq;mq;mq;mq;2.300000;2.900000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07168;20210721000000;102050;20;0;290;1.600000;289.750000;286.450000;81;14930;0;mq;mq;mq;0;mq;mq;mq;mq;100650;mq;mq;120;mq;mq;mq;mq;286.550000;mq;mq;2.900000;3.200000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07181;20210721000000;102110;20;2;mq;mq;287.750000;283.950000;78;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;98070;mq;mq;130;mq;mq;mq;mq;285.750000;mq;mq;mq;mq;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07190;20210721000000;102070;20;1;350;1.500000;288.150000;285.050000;82;21110;0;mq;mq;mq;0;mq;mq;mq;mq;100270;mq;mq;140;mq;mq;mq;mq;287.650000;mq;mq;2.100000;3.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07207;20210721000000;101930;40;1;40;6.600000;295.850000;291.150000;75;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101430;mq;mq;210;mq;mq;mq;mq;mq;mq;mq;8.900000;8.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20210721000000;101900;60;3;50;2.900000;295.950000;287.250000;58;34160;0;mq;mq;mq;0;mq;mq;mq;mq;101600;mq;mq;200;mq;mq;mq;mq;291.850000;mq;mq;4.500000;5.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07240;20210721000000;101990;60;3;50;3.100000;292.850000;287.450000;71;23660;0;mq;mq;mq;0;mq;mq;mq;mq;100680;mq;mq;170;mq;mq;mq;mq;293.050000;mq;mq;5.500000;6.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07255;20210721000000;101960;50;3;70;3.400000;293.050000;285.750000;63;18950;0;mq;mq;mq;mq;mq;mq;mq;mq;100020;mq;mq;200;mq;mq;mq;mq;290.950000;mq;mq;5.000000;5.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20210721000000;101910;-40;8;10;3.200000;291.550000;283.350000;59;21620;0;mq;mq;mq;0;mq;mq;mq;mq;99340;mq;mq;170;mq;mq;mq;mq;288.250000;mq;mq;6.800000;6.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07299;20210721000000;102040;40;0;250;1.300000;287.150000;285.350000;89;15230;0;mq;mq;mq;3;4260;mq;mq;mq;98810;mq;mq;210;mq;mq;mq;mq;287.150000;mq;mq;1.700000;1.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;mq;4260;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07314;20210721000000;101780;90;1;40;4.700000;295.350000;289.350000;69;20000;3;0;mq;10;1;2500;30;27;10;101510;mq;mq;230;mq;mq;mq;mq;mq;mq;mq;6.700000;7.200000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;3;2500;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07335;20210721000000;101880;60;1;40;2.700000;292.250000;285.750000;66;14860;0;mq;mq;mq;0;mq;mq;mq;mq;100470;mq;mq;180;mq;mq;mq;mq;291.950000;mq;mq;3.500000;4.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07434;20210721000000;101690;10;0;60;5.200000;294.750000;285.550000;56;15410;0;mq;mq;mq;0;mq;mq;mq;mq;97100;mq;mq;130;mq;mq;mq;mq;290.550000;mq;mq;8.300000;9.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07460;20210721000000;101890;70;1;0;0.000000;289.250000;285.650000;79;18940;0;mq;mq;mq;0;mq;mq;mq;mq;98080;mq;mq;200;mq;mq;mq;mq;290.050000;mq;mq;0.000000;1.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07481;20210721000000;101820;60;1;300;1.600000;292.650000;285.450000;63;20000;2;0;0;0;0;mq;30;20;10;99030;mq;mq;290;mq;mq;mq;mq;mq;mq;mq;2.800000;3.800000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07510;20210721000000;101710;80;1;260;3.300000;294.350000;293.550000;95;4410;10;mq;mq;100;8;80;mq;mq;mq;101150;mq;mq;340;mq;mq;mq;mq;293.250000;mq;mq;4.200000;5.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;90;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07535;20210721000000;101590;30;1;120;0.800000;295.050000;291.450000;80;20000;0;mq;mq;mq;0;mq;mq;mq;mq;98600;mq;mq;190;mq;mq;mq;mq;293.750000;mq;mq;1.700000;2.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07558;20210721000000;101550;-10;8;30;2.300000;294.550000;287.950000;66;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;93610;mq;mq;180;mq;mq;mq;mq;292.650000;mq;mq;3.300000;3.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20210721000000;101690;60;1;20;3.400000;296.350000;287.850000;59;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100830;mq;mq;310;mq;mq;mq;mq;295.550000;mq;mq;5.500000;6.400000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20210721000000;mq;70;1;30;0.700000;291.450000;286.550000;73;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;91910;mq;mq;170;mq;287.350000;mq;304.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20210721000000;101790;150;1;250;3.300000;293.850000;291.650000;87;15530;0;mq;mq;100;8;250;mq;mq;mq;101100;mq;mq;450;mq;mq;mq;mq;294.850000;mq;mq;6.000000;7.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;240;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07621;20210721000000;101760;120;1;260;3.600000;293.650000;292.450000;93;6930;0;mq;mq;100;8;150;mq;mq;mq;97600;mq;mq;400;mq;mq;mq;mq;292.550000;mq;mq;5.900000;5.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;150;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07627;20210721000000;101780;70;0;0;0.000000;289.650000;288.850000;95;10120;0;mq;mq;mq;0;mq;mq;mq;mq;96980;mq;mq;300;mq;mq;mq;mq;289.350000;mq;mq;0.000000;2.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.400000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07630;20210721000000;101590;30;3;190;1.800000;295.550000;291.750000;79;14060;0;mq;mq;mq;0;mq;mq;mq;mq;99860;mq;mq;250;mq;mq;mq;mq;295.250000;mq;mq;2.500000;3.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07643;20210721000000;101530;-70;8;20;2.900000;294.850000;292.950000;89;13580;0;mq;mq;90;7;7440;mq;mq;mq;101440;mq;mq;210;mq;mq;mq;mq;292.850000;mq;mq;4.000000;4.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;7;mq;7440;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07650;20210721000000;101560;-60;8;150;0.500000;295.550000;290.850000;75;35080;0;mq;mq;mq;2;4260;mq;mq;mq;101190;mq;mq;240;mq;mq;mq;mq;293.350000;mq;mq;0.800000;1.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;mq;4260;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07661;20210721000000;mq;mq;mq;310;3.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;4.000000;5.700000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20210721000000;101540;-30;8;0;0.000000;296.550000;292.950000;80;20000;3;0;0;25;1;250;35;27;10;101240;mq;mq;280;mq;mq;mq;mq;296.450000;mq;mq;0.000000;1.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;6;210;1;3;4000;mq;mq;mq;mq;mq;mq;
07747;20210721000000;101550;70;3;240;3.500000;296.350000;287.650000;58;60000;0;mq;mq;100;8;5220;mq;mq;mq;101040;mq;mq;190;mq;mq;mq;mq;293.350000;mq;mq;6.100000;6.200000;-10;0;0.000000;mq;mq;0.000000;0.200000;0.200000;0.200000;0.200000;mq;mq;mq;mq;8;mq;5220;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07761;20210721000000;101730;30;0;50;3.000000;294.050000;290.250000;79;27100;0;mq;mq;mq;0;mq;mq;mq;mq;101620;mq;mq;450;mq;mq;mq;mq;295.250000;mq;mq;4.100000;4.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07790;20210721000000;101660;50;1;220;1.900000;294.150000;288.650000;71;52480;0;mq;mq;mq;0;mq;mq;mq;mq;101520;mq;mq;340;mq;mq;mq;mq;mq;mq;mq;3.000000;3.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61968;20210721000000;101850;130;8;100;4.000000;297.950000;292.550000;72;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101800;mq;mq;180;mq;296.350000;mq;302.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20210721000000;102140;70;8;260;1.300000;294.550000;292.150000;86;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;102070;mq;mq;140;mq;291.450000;mq;297.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20210721000000;102190;80;5;130;11.300000;294.550000;292.150000;86;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;102100;mq;mq;200;mq;294.450000;mq;299.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.800000;0.800000;0.800000;2.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20210721000000;102570;-50;7;140;9.600000;292.650000;288.950000;79;13220;0;mq;mq;90;6;800;mq;mq;mq;102420;mq;mq;180;mq;mq;mq;mq;mq;mq;mq;15.100000;17.400000;-10;mq;mq;mq;mq;0.000000;0.000000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;1;mq;990;6;mq;1380;7;mq;1620;mq;mq;mq;
61996;20210721000000;103470;110;2;160;6.700000;281.650000;276.250000;69;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;103110;mq;mq;1670;mq;278.250000;mq;282.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.200000;0.800000;3.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20210721000000;102690;120;2;250;0.900000;277.550000;276.050000;90;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100870;mq;mq;890;mq;277.450000;mq;283.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20210721000000;101860;80;1;290;2.100000;278.750000;275.350000;79;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101490;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;4.600000;-10;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
67005;20210721000000;101910;-90;6;210;1.000000;295.450000;293.750000;90;20000;0;mq;mq;mq;1;1750;mq;mq;mq;101830;mq;mq;150;mq;mq;mq;mq;mq;mq;mq;1.500000;1.500000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;1920;mq;mq;mq;mq;mq;mq;mq;mq;mq;
71805;20210721000000;101100;-70;5;200;5.900000;288.450000;288.250000;99;220;45;mq;mq;101;9;30;mq;mq;mq;101020;mq;mq;-620;mq;mq;mq;mq;289.050000;mq;mq;8.000000;8.000000;-10;mq;mq;mq;mq;-0.100000;3.200000;3.800000;8.900000;14.400000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78890;20210721000000;101720;120;3;60;8.400000;300.050000;295.850000;78;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101400;mq;mq;-110;mq;298.850000;mq;304.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78894;20210721000000;101780;70;3;60;9.100000;300.850000;296.850000;79;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101270;mq;mq;-100;mq;299.450000;mq;305.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;1.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20210721000000;101760;130;3;80;3.000000;300.650000;296.050000;76;24320;mq;mq;mq;mq;mq;mq;mq;mq;mq;101670;mq;mq;-100;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78922;20210721000000;101700;120;3;80;7.900000;300.750000;296.350000;77;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101260;mq;mq;-90;mq;298.950000;mq;303.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20210721000000;101660;140;3;80;5.400000;300.650000;296.450000;78;31390;0;mq;mq;75;6;800;mq;mq;mq;101570;mq;mq;-90;304.350000;mq;304.350000;mq;mq;mq;mq;8.700000;9.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;1.200000;mq;mq;mq;mq;5;mq;660;6;mq;840;6;mq;990;mq;mq;mq;
81401;20210721000000;101360;210;3;240;1.000000;297.950000;297.650000;98;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101300;mq;mq;-50;mq;296.250000;mq;306.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;5.400000;5.400000;5.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20210721000000;101390;250;3;150;1.200000;298.950000;297.350000;91;37130;0;mq;mq;mq;0;mq;mq;mq;mq;101300;mq;mq;20;305.450000;mq;305.450000;mq;301.150000;mq;mq;1.600000;1.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;13.700000;13.700000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
