date,t_mean_mean,t_min_mean,t_max_mean,u_mean_mean,pres_mean_mean,etat_sol_max_mean,rr3_sum_mean,t_mean_std,t_min_std,t_max_std,u_mean_std,pres_mean_std,etat_sol_max_std,rr3_sum_std
2017-01-22,1.4,-1.9951219512194875,5.9804878048780745,74.88719512195122,100133.29268292683,1.4390243902439024,2.5951219512195123,4.734501029675672,5.4902618889954695,4.210773059201547,13.299753430457859,2534.4555128409934,1.162944119203603,9.302337104714928
2017-01-23,1.7926829268292683,-1.0512195121950976,5.768292682926853,75.84678048780488,100177.40417073171,1.4390243902439024,1.0219512195121951,4.553865953445624,4.916915799117343,4.956633889263472,15.536410298894971,2586.9118486166462,1.0965578071356947,3.473723664536512
2017-01-24,1.0512195121951218,-2.131707317073148,5.126829268292705,77.93780487804878,100314.0243902439,1.1951219512195121,0.051219512195121955,4.504893003791517,4.704170438259559,5.331558139523749,14.137378560432452,2601.6570517682126,0.9802936344565836,0.417206154808095
2017-01-25,-0.11951219512195123,-2.587804878048759,2.3414634146341697,79.23780487804878,100258.53658536586,2.5609756097560976,0.1804878048780488,3.968073809305664,3.865694964812353,4.755942367699385,9.589944476428192,2593.7917903627226,2.66504015436733,0.9268817379242948
2017-01-26,0.6,-3.357142857142837,5.495238095238116,76.37995238095239,99767.02380952382,1.5476190476190477,1.9238095238095236,4.267974901062278,5.068176314003468,4.132674819223045,10.477044283790459,2496.4377815159423,1.4176996302389158,6.057400614680884
2017-01-27,5.657142857142857,1.5714285714285903,9.492857142857163,73.41326190476191,99254.15390476192,1.4047619047619047,1.5333333333333334,4.24873828371251,5.131504116219091,3.7807853653829753,10.432903756068653,2437.9023533860554,1.288968651996793,3.782802333711737
2017-01-28,6.880952380952381,4.166666666666688,9.72857142857145,78.9702380952381,99594.82142857143,1.6428571428571428,1.8952380952380954,3.1156754030529745,3.5725011165347866,2.4611404965084818,8.512356939980569,2396.545811598559,0.7908448267958048,3.9959096391644064
2017-01-29,6.416666666666667,3.088095238095265,10.602380952380974,83.11607142857143,99905.23809523809,1.4523809523809523,1.6833333333333333,2.613559078519284,3.1072066022003235,2.8595145499003443,8.853929507652568,2382.5486622320236,0.8323455237146717,3.608047689551969
2017-01-30,8.221428571428572,5.800000000000021,10.521428571428597,88.51911904761904,99611.40307142858,1.7380952380952381,3.197619047619048,2.6854200483791977,3.5621999231771,2.8729636023846847,9.291671477142332,2384.868503792541,0.4967957724145469,3.25415217651557
2017-01-31,9.44047619047619,7.4380952380952605,12.173809523809549,89.19940476190476,99474.62585714285,1.5238095238095237,2.0714285714285716,2.524423095052395,2.7300453298257925,3.4434851548415866,8.063253156531692,2408.264793223715,0.5516315153139572,3.553170052446517
2017-02-01,9.335714285714285,7.033333333333349,12.450000000000024,87.27678571428571,99300.17857142857,1.3571428571428572,0.8904761904761904,2.3217761733860427,2.813180360346171,2.819033738626093,8.587850168344666,2374.959524228733,0.726549767366235,1.521201310231012
2017-02-02,10.069047619047618,7.542857142857163,12.947619047619067,81.32738095238095,98663.54166666667,1.380952380952381,2.0500000000000003,1.8616132651269515,2.6296751962230407,2.286038014241052,7.029877027520988,2359.1847127540173,0.5823577373595078,3.0265693369258058
2017-02-03,8.166666666666666,5.802380952380975,10.861904761904784,81.7984761904762,98505.59523809524,1.7380952380952381,3.923809523809523,2.0056829828370875,2.172498628390829,2.3745554018725548,4.6211802907814645,2322.3760967188114,0.5436786985838642,4.289170112681105
2017-02-04,7.852380952380953,5.4690476190476405,10.51190476190478,79.99107142857143,98244.88095238095,1.8333333333333333,7.716666666666667,2.5645080444155837,2.530447573949397,3.0156666035686417,8.471049733069643,2341.032006270833,0.6214329101267635,5.642777238146974
2017-02-05,7.04047619047619,5.190476190476209,9.007142857142881,85.41240476190475,98211.69642857143,2.0952380952380953,9.916666666666666,2.4283949857336538,2.697316600045815,2.537657154296579,6.74930986195328,2381.514714199843,0.7589956074786555,9.10148518211864
2017-02-06,6.607142857142857,4.3833333333333595,9.104761904761931,79.73511904761905,99468.60119047618,1.5238095238095237,1.7999999999999998,2.374703355763528,2.625477114983261,2.500531883025197,11.504380209723257,2500.6677797527796,0.833391403319351,2.8633938587354524
2017-02-07,7.60952380952381,4.819047619047645,10.569047619047641,82.97619047619048,99578.06547619047,1.6428571428571428,3.511904761904762,2.789598233491219,2.6523103684071394,2.8548194676369785,10.24346304398886,2421.5700882391648,0.8502920178852924,3.3148742668980105
